obsid,variable,time,value,units,x,y,layer
wp3-f3,pH,84.0229,6.65,unitless,-8,0,4
wp3-f3,pH,98.0479,6.65,unitless,-8,0,4
wp3-f3,pH,112.017,6.7,unitless,-8,0,4
wp3-f3,pH,126.056,6.75,unitless,-8,0,4
wp3-f3,pH,140.004,6.7,unitless,-8,0,4
wp3-f3,pH,161.044,6.55,unitless,-8,0,4
wp3-f3,pH,196.023,6.85,unitless,-8,0,4
wp3-f3,pH,224.048,6.7,unitless,-8,0,4
wp3-f3,pH,252.017,6.6,unitless,-8,0,4
wp3-f3,pH,280.023,6.65,unitless,-8,0,4
wp3-f3,pH,308.056,6.8,unitless,-8,0,4
wp3-f3,pH,336.046,6.55,unitless,-8,0,4
wp3-f3,pH,364.046,6.65,unitless,-8,0,4
wp3-f3,pH,419.012,6.8,unitless,-8,0,4
wp3-f3,pH,490.017,6.65,unitless,-8,0,4
wp3-f3,pH,518.05,6.7,unitless,-8,0,4
wp3-f3,pH,574.023,6.65,unitless,-8,0,4
wp3-f3,pH,618.006,6.75,unitless,-8,0,4
wp3-f3,pH,617.977,6.75,unitless,-8,0,4
wp3-f3,pH,644.046,6.7,unitless,-8,0,4
wp3-f3,pH,700.044,6.7,unitless,-8,0,4
wp3-f3,pH,756.017,6.65,unitless,-8,0,4
wp3-f3,pH,826.006,6.6,unitless,-8,0,4
wp3-f4,pH,0.0,6.6,unitless,-8,0,1
wp3-f4,pH,2.05208,6.6,unitless,-8,0,1
wp3-f4,pH,6.12708,6.85,unitless,-8,0,1
wp3-f4,pH,10.0146,6.85,unitless,-8,0,1
wp3-f4,pH,14.0521,6.8,unitless,-8,0,1
wp3-f4,pH,21.0188,6.9,unitless,-8,0,1
wp3-f4,pH,27.9688,6.95,unitless,-8,0,1
wp3-f4,pH,35.0229,7.0,unitless,-8,0,1
wp3-f4,pH,42.0438,7.0,unitless,-8,0,1
wp3-f4,pH,57.1479,7.0,unitless,-8,0,1
wp3-f4,pH,70.05,6.95,unitless,-8,0,1
wp3-f4,pH,84.0208,6.8,unitless,-8,0,1
wp3-f4,pH,98.0438,6.7,unitless,-8,0,1
wp3-f4,pH,112.013,6.8,unitless,-8,0,1
wp3-f4,pH,126.054,6.75,unitless,-8,0,1
wp3-f4,pH,140.002,6.65,unitless,-8,0,1
wp3-f4,pH,161.023,6.5,unitless,-8,0,1
wp3-f4,pH,196.021,6.7,unitless,-8,0,1
wp3-f4,pH,224.044,6.8,unitless,-8,0,1
wp3-f4,pH,252.015,6.65,unitless,-8,0,1
wp3-f4,pH,280.019,6.7,unitless,-8,0,1
wp3-f4,pH,308.054,6.8,unitless,-8,0,1
wp3-f4,pH,336.042,6.65,unitless,-8,0,1
wp3-f4,pH,364.015,6.65,unitless,-8,0,1
wp3-f4,pH,419.008,6.7,unitless,-8,0,1
wp3-f4,pH,490.012,6.65,unitless,-8,0,1
wp3-f4,pH,518.042,6.75,unitless,-8,0,1
wp3-f4,pH,574.019,6.65,unitless,-8,0,1
wp3-f4,pH,644.042,6.75,unitless,-8,0,1
wp3-f4,pH,700.042,6.75,unitless,-8,0,1
wp3-f4,pH,756.01,6.7,unitless,-8,0,1
wp3-f4,pH,826.008,6.65,unitless,-8,0,1
wp3-f5,pH,0.0,6.55,unitless,-8,0,0
wp3-f5,pH,6.10625,6.7,unitless,-8,0,0
wp3-f5,pH,10.0104,6.75,unitless,-8,0,0
wp3-f5,pH,14.0479,6.7,unitless,-8,0,0
wp3-f5,pH,21.0146,6.75,unitless,-8,0,0
wp3-f5,pH,27.9646,6.8,unitless,-8,0,0
wp3-f5,pH,57.1333,6.95,unitless,-8,0,0
wp3-f5,pH,84.0167,6.8,unitless,-8,0,0
wp3-f5,pH,112.01,6.75,unitless,-8,0,0
wp3-f5,pH,161.019,6.55,unitless,-8,0,0
wp3-f5,pH,280.015,6.7,unitless,-8,0,0
wp3-f5,pH,336.023,6.65,unitless,-8,0,0
wp3-f5,pH,455.023,6.7,unitless,-8,0,0
wp3-f5,pH,518.023,6.8,unitless,-8,0,0
wp3-f5,pH,574.017,6.6,unitless,-8,0,0
wp3-f5,pH,644.021,6.75,unitless,-8,0,0
wp3-f5,pH,700.021,6.7,unitless,-8,0,0
wp3-f5,pH,756.006,6.7,unitless,-8,0,0
wp3-f5,pH,826.013,6.65,unitless,-8,0,0
wp4-f1,pH,0.0,6.8,unitless,22,0,11
wp4-f1,pH,517.981,6.75,unitless,22,0,11
wp4-f1,pH,700.0,6.45,unitless,22,0,11
wp4-f5,pH,0.0,6.6,unitless,22,0,0
wp4-f5,pH,196.002,6.75,unitless,22,0,0
wp4-f5,pH,336.0,6.6,unitless,22,0,0
wp4-f5,pH,489.981,6.65,unitless,22,0,0
wp4-f5,pH,518.0,6.75,unitless,22,0,0
wp4-f5,pH,608.977,6.65,unitless,22,0,0
wp4-f5,pH,699.981,6.65,unitless,22,0,0
wp4-f5,pH,791.0,6.65,unitless,22,0,0
pp1-f1,pH,0.0,6.75,unitless,-98,0,4
pp1-f1,pH,112.098,6.8,unitless,-98,0,4
pp1-f1,pH,161.09,6.7,unitless,-98,0,4
pp1-f1,pH,252.044,6.7,unitless,-98,0,4
pp1-f1,pH,336.065,6.65,unitless,-98,0,4
pp1-f1,pH,609.013,6.75,unitless,-98,0,4
pp1-f1,pH,700.1,6.7,unitless,-98,0,4
pp1-f1,pH,791.015,6.7,unitless,-98,0,4
pp1-f2,pH,0.0,6.55,unitless,-98,0,1
pp1-f2,pH,85.1437,6.65,unitless,-98,0,1
pp1-f2,pH,98.0875,6.6,unitless,-98,0,1
pp1-f2,pH,112.088,6.6,unitless,-98,0,1
pp1-f2,pH,126.083,6.6,unitless,-98,0,1
pp1-f2,pH,140.052,6.6,unitless,-98,0,1
pp1-f2,pH,161.092,6.6,unitless,-98,0,1
pp1-f2,pH,196.06,6.6,unitless,-98,0,1
pp1-f2,pH,224.065,6.6,unitless,-98,0,1
pp1-f2,pH,252.042,6.6,unitless,-98,0,1
pp1-f2,pH,280.083,6.55,unitless,-98,0,1
pp1-f2,pH,308.083,6.65,unitless,-98,0,1
pp1-f2,pH,336.083,6.6,unitless,-98,0,1
pp1-f2,pH,364.083,6.55,unitless,-98,0,1
pp1-f2,pH,455.05,6.55,unitless,-98,0,1
pp1-f2,pH,518.09,6.65,unitless,-98,0,1
pp1-f2,pH,609.01,6.5,unitless,-98,0,1
pp1-f2,pH,618.058,6.65,unitless,-98,0,1
pp1-f2,pH,618.092,6.65,unitless,-98,0,1
pp1-f2,pH,700.085,6.65,unitless,-98,0,1
pp1-f2,pH,791.042,6.65,unitless,-98,0,1
pp1-f3,pH,0.0,6.6,unitless,-98,0,1
pp1-f3,pH,98.0646,6.55,unitless,-98,0,1
pp1-f3,pH,112.085,6.55,unitless,-98,0,1
pp1-f3,pH,161.085,6.55,unitless,-98,0,1
pp1-f3,pH,252.023,6.55,unitless,-98,0,1
pp1-f3,pH,336.06,6.55,unitless,-98,0,1
pp1-f3,pH,490.05,6.55,unitless,-98,0,1
pp1-f3,pH,518.094,6.6,unitless,-98,0,1
pp1-f3,pH,609.006,6.4,unitless,-98,0,1
pp1-f3,pH,618.054,6.6,unitless,-98,0,1
pp1-f3,pH,618.083,6.65,unitless,-98,0,1
pp1-f3,pH,700.065,6.35,unitless,-98,0,1
pp1-f3,pH,791.019,6.3,unitless,-98,0,1
ip2-f1,pH,0.0,6.9,unitless,0,0,11
ip2-f1,pH,14.0208,6.8,unitless,0,0,11
ip2-f1,pH,28.0521,6.8,unitless,0,0,11
ip2-f1,pH,56.0417,6.85,unitless,0,0,11
ip2-f1,pH,112.006,6.8,unitless,0,0,11
ip2-f1,pH,161.01,6.85,unitless,0,0,11
ip2-f1,pH,224.019,6.8,unitless,0,0,11
ip2-f1,pH,280.01,6.75,unitless,0,0,11
ip2-f1,pH,336.012,6.8,unitless,0,0,11
ip2-f1,pH,455.015,6.75,unitless,0,0,11
ip2-f1,pH,518.021,6.8,unitless,0,0,11
ip2-f1,pH,700.015,6.25,unitless,0,0,11
ip2-f5,pH,0.0,6.75,unitless,0,0,0
ip2-f5,pH,455.012,6.95,unitless,0,0,0
pp1-f1,Fe2,0.0,9.13324e-05,mol_l,-98,0,4
pp1-f1,Fe2,112.1,9.84957e-05,mol_l,-98,0,4
pp1-f1,Fe2,161.09,0.000100287,mol_l,-98,0,4
pp1-f1,Fe2,252.04,5.37249e-05,mol_l,-98,0,4
pp1-f1,Fe2,336.06,8.59599e-05,mol_l,-98,0,4
pp1-f1,Fe2,490.08,8.77507e-05,mol_l,-98,0,4
pp1-f1,Fe2,518.1,8.23782e-05,mol_l,-98,0,4
pp1-f1,Fe2,609.01,7.16332e-05,mol_l,-98,0,4
pp1-f1,Fe2,700.1,6.62607e-05,mol_l,-98,0,4
pp1-f1,Fe2,791.01,6.44699e-05,mol_l,-98,0,4
pp1-f2,Fe2,0.0,0.000123567,mol_l,-98,0,1
pp1-f2,Fe2,85.14,0.00010745,mol_l,-98,0,1
pp1-f2,Fe2,98.09,9.84957e-05,mol_l,-98,0,1
pp1-f2,Fe2,112.09,0.000100287,mol_l,-98,0,1
pp1-f2,Fe2,126.08,0.000103868,mol_l,-98,0,1
pp1-f2,Fe2,140.05,0.000100287,mol_l,-98,0,1
pp1-f2,Fe2,161.09,0.000103868,mol_l,-98,0,1
pp1-f2,Fe2,196.06,9.67049e-05,mol_l,-98,0,1
pp1-f2,Fe2,224.06,0.000102077,mol_l,-98,0,1
pp1-f2,Fe2,252.04,0.000100287,mol_l,-98,0,1
pp1-f2,Fe2,280.08,9.67049e-05,mol_l,-98,0,1
pp1-f2,Fe2,308.08,9.84957e-05,mol_l,-98,0,1
pp1-f2,Fe2,336.08,0.000103868,mol_l,-98,0,1
pp1-f2,Fe2,364.08,0.000100287,mol_l,-98,0,1
pp1-f2,Fe2,455.05,0.000102077,mol_l,-98,0,1
pp1-f2,Fe2,518.09,0.000100287,mol_l,-98,0,1
pp1-f2,Fe2,609.01,8.95415e-05,mol_l,-98,0,1
pp1-f2,Fe2,618.06,9.31232e-05,mol_l,-98,0,1
pp1-f2,Fe2,618.09,9.13324e-05,mol_l,-98,0,1
pp1-f2,Fe2,700.09,8.59599e-05,mol_l,-98,0,1
pp1-f2,Fe2,791.04,7.70057e-05,mol_l,-98,0,1
pp1-f3,Fe2,0.0,0.000127149,mol_l,-98,0,1
pp1-f3,Fe2,98.06,0.000102077,mol_l,-98,0,1
pp1-f3,Fe2,112.09,0.000102077,mol_l,-98,0,1
pp1-f3,Fe2,161.09,0.000105659,mol_l,-98,0,1
pp1-f3,Fe2,252.02,0.000103868,mol_l,-98,0,1
pp1-f3,Fe2,336.06,0.000105659,mol_l,-98,0,1
pp1-f3,Fe2,490.05,8.95415e-05,mol_l,-98,0,1
pp1-f3,Fe2,518.09,8.77507e-05,mol_l,-98,0,1
pp1-f3,Fe2,609.01,8.59599e-05,mol_l,-98,0,1
pp1-f3,Fe2,618.05,8.77507e-05,mol_l,-98,0,1
pp1-f3,Fe2,618.08,8.95415e-05,mol_l,-98,0,1
pp1-f3,Fe2,700.06,8.59599e-05,mol_l,-98,0,1
pp1-f3,Fe2,791.02,9.67049e-05,mol_l,-98,0,1
wp1-f1,Fe2,0.0,8.77507e-05,mol_l,-38,0,11
wp1-f1,Fe2,112.05,9.13324e-05,mol_l,-38,0,11
wp1-f1,Fe2,140.01,8.41691e-05,mol_l,-38,0,11
wp1-f1,Fe2,196.05,7.87966e-05,mol_l,-38,0,11
wp1-f1,Fe2,280.06,7.70057e-05,mol_l,-38,0,11
wp1-f1,Fe2,364.06,7.70057e-05,mol_l,-38,0,11
wp1-f1,Fe2,518.05,8.05874e-05,mol_l,-38,0,11
wp1-f1,Fe2,700.06,7.87966e-05,mol_l,-38,0,11
wp1-f2,Fe2,0.0,9.31232e-05,mol_l,-38,0,7
wp1-f2,Fe2,112.05,2.68625e-07,mol_l,-38,0,7
wp1-f2,Fe2,126.06,1.25358e-06,mol_l,-38,0,7
wp1-f2,Fe2,140.02,6.80516e-06,mol_l,-38,0,7
wp1-f2,Fe2,196.06,4.65616e-06,mol_l,-38,0,7
wp1-f2,Fe2,252.01,2.149e-05,mol_l,-38,0,7
wp1-f2,Fe2,336.06,1.96991e-05,mol_l,-38,0,7
wp1-f2,Fe2,455.05,1.68338e-05,mol_l,-38,0,7
wp1-f2,Fe2,518.06,1.68338e-05,mol_l,-38,0,7
wp1-f2,Fe2,574.05,1.96991e-05,mol_l,-38,0,7
wp1-f2,Fe2,618.02,1.96991e-05,mol_l,-38,0,7
wp1-f2,Fe2,644.09,2.32808e-05,mol_l,-38,0,7
wp1-f2,Fe2,700.06,1.77292e-05,mol_l,-38,0,7
wp1-f2,Fe2,756.04,1.57593e-05,mol_l,-38,0,7
wp1-f2,Fe2,826.02,1.5043e-05,mol_l,-38,0,7
wp1-f3,Fe2,0.0,0.000127149,mol_l,-38,0,4
wp1-f3,Fe2,6.14,0.000114613,mol_l,-38,0,4
wp1-f3,Fe2,10.05,0.000116404,mol_l,-38,0,4
wp1-f3,Fe2,14.13,0.000112822,mol_l,-38,0,4
wp1-f3,Fe2,21.06,0.000111032,mol_l,-38,0,4
wp1-f3,Fe2,28.01,0.000111032,mol_l,-38,0,4
wp1-f3,Fe2,35.06,0.000111032,mol_l,-38,0,4
wp1-f3,Fe2,42.06,0.000112822,mol_l,-38,0,4
wp1-f3,Fe2,57.12,8.59599e-05,mol_l,-38,0,4
wp1-f3,Fe2,70.09,3.93983e-05,mol_l,-38,0,4
wp1-f3,Fe2,85.13,5.55158e-06,mol_l,-38,0,4
wp1-f3,Fe2,98.06,8.59599e-06,mol_l,-38,0,4
wp1-f3,Fe2,112.05,5.55158e-06,mol_l,-38,0,4
wp1-f3,Fe2,140.02,3.93983e-06,mol_l,-38,0,4
wp1-f3,Fe2,196.05,2.149e-06,mol_l,-38,0,4
wp1-f3,Fe2,252.01,1.0745e-06,mol_l,-38,0,4
wp1-f3,Fe2,308.06,1.0745e-06,mol_l,-38,0,4
wp1-f3,Fe2,364.06,1.25358e-06,mol_l,-38,0,4
wp1-f3,Fe2,419.05,6.80516e-06,mol_l,-38,0,4
wp1-f3,Fe2,490.04,8.77507e-06,mol_l,-38,0,4
wp1-f3,Fe2,518.06,7.70057e-06,mol_l,-38,0,4
wp1-f3,Fe2,609.0,8.95415e-07,mol_l,-38,0,4
wp1-f3,Fe2,700.06,8.95415e-07,mol_l,-38,0,4
wp1-f3,Fe2,791.01,7.16332e-07,mol_l,-38,0,4
wp1-f4,Fe2,0.0,0.000118195,mol_l,-38,0,1
wp1-f4,Fe2,28.01,0.000103868,mol_l,-38,0,1
wp1-f4,Fe2,35.05,0.000103868,mol_l,-38,0,1
wp1-f4,Fe2,42.06,0.000112822,mol_l,-38,0,1
wp1-f4,Fe2,56.05,0.00010745,mol_l,-38,0,1
wp1-f4,Fe2,70.06,6.98424e-05,mol_l,-38,0,1
wp1-f4,Fe2,84.06,1.46848e-05,mol_l,-38,0,1
wp1-f4,Fe2,98.05,8.05874e-06,mol_l,-38,0,1
wp1-f4,Fe2,112.04,6.26791e-06,mol_l,-38,0,1
wp1-f4,Fe2,126.06,3.76074e-06,mol_l,-38,0,1
wp1-f4,Fe2,140.01,7.16332e-07,mol_l,-38,0,1
wp1-f4,Fe2,161.06,5.37249e-07,mol_l,-38,0,1
wp1-f4,Fe2,196.05,5.37249e-07,mol_l,-38,0,1
wp1-f4,Fe2,224.06,7.16332e-07,mol_l,-38,0,1
wp1-f4,Fe2,252.0,2.68625e-07,mol_l,-38,0,1
wp1-f4,Fe2,280.06,7.16332e-07,mol_l,-38,0,1
wp1-f4,Fe2,308.06,2.68625e-07,mol_l,-38,0,1
wp1-f4,Fe2,336.05,2.68625e-07,mol_l,-38,0,1
wp1-f4,Fe2,364.06,7.16332e-07,mol_l,-38,0,1
wp1-f4,Fe2,419.04,5.19341e-06,mol_l,-38,0,1
wp1-f4,Fe2,490.02,7.87966e-06,mol_l,-38,0,1
wp1-f4,Fe2,518.08,6.26791e-06,mol_l,-38,0,1
wp1-f4,Fe2,574.05,5.37249e-07,mol_l,-38,0,1
wp1-f4,Fe2,644.08,5.37249e-07,mol_l,-38,0,1
wp1-f4,Fe2,700.05,7.16332e-07,mol_l,-38,0,1
wp1-f4,Fe2,756.02,3.04441e-06,mol_l,-38,0,1
wp1-f4,Fe2,826.02,4.65616e-06,mol_l,-38,0,1
wp1-f5,Fe2,0.0,0.000175501,mol_l,-38,0,0
wp1-f5,Fe2,112.04,0.000175501,mol_l,-38,0,0
wp1-f5,Fe2,140.01,0.000177292,mol_l,-38,0,0
wp1-f5,Fe2,196.05,0.000196991,mol_l,-38,0,0
wp1-f5,Fe2,280.06,0.000164756,mol_l,-38,0,0
wp1-f5,Fe2,364.05,0.000154011,mol_l,-38,0,0
wp1-f5,Fe2,518.09,0.000136103,mol_l,-38,0,0
wp1-f5,Fe2,618.01,0.000146848,mol_l,-38,0,0
wp1-f5,Fe2,618.04,0.000136103,mol_l,-38,0,0
wp1-f5,Fe2,700.05,0.00012894,mol_l,-38,0,0
wp2-f1,Fe2,0.0,0.00010745,mol_l,12,0,11
wp2-f1,Fe2,70.02,0.000112822,mol_l,12,0,11
wp2-f1,Fe2,126.04,9.4914e-05,mol_l,12,0,11
wp2-f1,Fe2,196.0,9.4914e-05,mol_l,12,0,11
wp2-f1,Fe2,308.02,8.41691e-05,mol_l,12,0,11
wp2-f1,Fe2,490.01,8.05874e-05,mol_l,12,0,11
wp2-f1,Fe2,517.98,8.59599e-05,mol_l,12,0,11
wp2-f1,Fe2,699.98,8.41691e-05,mol_l,12,0,11
wp2-f2,Fe2,0.0,0.000100287,mol_l,12,0,7
wp2-f2,Fe2,28.05,6.62607e-06,mol_l,12,0,7
wp2-f2,Fe2,42.01,1.43266e-06,mol_l,12,0,7
wp2-f2,Fe2,70.02,2.68625e-07,mol_l,12,0,7
wp2-f2,Fe2,98.02,8.95415e-07,mol_l,12,0,7
wp2-f2,Fe2,126.1,1.43266e-06,mol_l,12,0,7
wp2-f2,Fe2,196.02,2.68625e-07,mol_l,12,0,7
wp2-f2,Fe2,308.02,1.61175e-06,mol_l,12,0,7
wp2-f2,Fe2,455.01,5.19341e-06,mol_l,12,0,7
wp2-f2,Fe2,518.01,2.32808e-06,mol_l,12,0,7
wp2-f2,Fe2,574.01,8.41691e-06,mol_l,12,0,7
wp2-f2,Fe2,644.01,1.79083e-06,mol_l,12,0,7
wp2-f2,Fe2,700.01,3.04441e-06,mol_l,12,0,7
wp2-f2,Fe2,756.0,6.80516e-06,mol_l,12,0,7
wp2-f2,Fe2,826.0,3.76074e-06,mol_l,12,0,7
wp2-f3,Fe2,0.0,0.000111032,mol_l,12,0,3
wp2-f3,Fe2,6.09,9.31232e-05,mol_l,12,0,3
wp2-f3,Fe2,14.01,4.83524e-05,mol_l,12,0,3
wp2-f3,Fe2,20.98,1.96991e-05,mol_l,12,0,3
wp2-f3,Fe2,28.04,2.149e-06,mol_l,12,0,3
wp2-f3,Fe2,56.02,5.37249e-07,mol_l,12,0,3
wp2-f3,Fe2,84.0,2.68625e-07,mol_l,12,0,3
wp2-f3,Fe2,111.98,2.68625e-07,mol_l,12,0,3
wp2-f3,Fe2,161.0,2.68625e-07,mol_l,12,0,3
wp2-f3,Fe2,224.02,2.68625e-07,mol_l,12,0,3
wp2-f3,Fe2,280.01,2.68625e-07,mol_l,12,0,3
wp2-f3,Fe2,336.01,2.68625e-07,mol_l,12,0,3
wp2-f3,Fe2,419.02,5.37249e-07,mol_l,12,0,3
wp2-f3,Fe2,490.01,5.37249e-07,mol_l,12,0,3
wp2-f3,Fe2,518.01,5.37249e-07,mol_l,12,0,3
wp2-f3,Fe2,608.98,5.37249e-07,mol_l,12,0,3
wp2-f3,Fe2,700.01,5.37249e-07,mol_l,12,0,3
wp2-f3,Fe2,791.05,5.37249e-07,mol_l,12,0,3
wp2-f4,Fe2,0.0,0.000103868,mol_l,12,0,1
wp2-f4,Fe2,6.08,9.31232e-05,mol_l,12,0,1
wp2-f4,Fe2,9.98,0.000102077,mol_l,12,0,1
wp2-f4,Fe2,14.0,8.05874e-05,mol_l,12,0,1
wp2-f4,Fe2,20.97,5.01433e-05,mol_l,12,0,1
wp2-f4,Fe2,28.02,2.68625e-05,mol_l,12,0,1
wp2-f4,Fe2,35.01,2.50716e-06,mol_l,12,0,1
wp2-f4,Fe2,42.01,5.37249e-07,mol_l,12,0,1
wp2-f4,Fe2,56.02,2.68625e-07,mol_l,12,0,1
wp2-f4,Fe2,70.01,2.68625e-07,mol_l,12,0,1
wp2-f4,Fe2,84.0,2.68625e-07,mol_l,12,0,1
wp2-f4,Fe2,98.02,7.16332e-07,mol_l,12,0,1
wp2-f4,Fe2,112.0,7.16332e-07,mol_l,12,0,1
wp2-f4,Fe2,126.05,2.68625e-07,mol_l,12,0,1
wp2-f4,Fe2,139.98,2.68625e-07,mol_l,12,0,1
wp2-f4,Fe2,161.01,2.68625e-07,mol_l,12,0,1
wp2-f4,Fe2,196.01,2.68625e-07,mol_l,12,0,1
wp2-f4,Fe2,224.01,2.68625e-07,mol_l,12,0,1
wp2-f4,Fe2,252.0,2.68625e-07,mol_l,12,0,1
wp2-f4,Fe2,280.0,2.68625e-07,mol_l,12,0,1
wp2-f4,Fe2,308.02,2.68625e-07,mol_l,12,0,1
wp2-f4,Fe2,336.01,2.68625e-07,mol_l,12,0,1
wp2-f4,Fe2,364.01,2.68625e-07,mol_l,12,0,1
wp2-f4,Fe2,419.02,5.37249e-07,mol_l,12,0,1
wp2-f4,Fe2,490.0,5.37249e-07,mol_l,12,0,1
wp2-f4,Fe2,518.01,5.37249e-07,mol_l,12,0,1
wp2-f4,Fe2,574.01,5.37249e-07,mol_l,12,0,1
wp2-f4,Fe2,644.02,5.37249e-07,mol_l,12,0,1
wp2-f4,Fe2,700.1,5.37249e-07,mol_l,12,0,1
wp2-f4,Fe2,756.0,5.37249e-07,mol_l,12,0,1
wp2-f4,Fe2,825.98,5.37249e-07,mol_l,12,0,1
wp2-f5,Fe2,0.0,0.000103868,mol_l,12,0,0
wp2-f5,Fe2,28.01,0.00010745,mol_l,12,0,0
wp2-f5,Fe2,42.0,0.000109241,mol_l,12,0,0
wp2-f5,Fe2,70.01,0.000125358,mol_l,12,0,0
wp2-f5,Fe2,98.01,0.000103868,mol_l,12,0,0
wp2-f5,Fe2,126.04,0.000102077,mol_l,12,0,0
wp2-f5,Fe2,196.01,9.4914e-05,mol_l,12,0,0
wp2-f5,Fe2,308.01,9.13324e-05,mol_l,12,0,0
wp2-f5,Fe2,455.01,9.13324e-05,mol_l,12,0,0
wp2-f5,Fe2,518.02,8.41691e-05,mol_l,12,0,0
wp2-f5,Fe2,609.0,8.59599e-05,mol_l,12,0,0
wp2-f5,Fe2,700.0,8.23782e-05,mol_l,12,0,0
wp2-f5,Fe2,791.0,9.13324e-05,mol_l,12,0,0
wp3-f1,Fe2,0.0,7.87966e-05,mol_l,-8,0,9
wp3-f1,Fe2,10.05,7.34241e-05,mol_l,-8,0,9
wp3-f1,Fe2,14.11,7.16332e-05,mol_l,-8,0,9
wp3-f1,Fe2,21.05,7.34241e-05,mol_l,-8,0,9
wp3-f1,Fe2,27.98,7.34241e-05,mol_l,-8,0,9
wp3-f1,Fe2,57.12,6.80516e-05,mol_l,-8,0,9
wp3-f1,Fe2,84.05,7.87966e-05,mol_l,-8,0,9
wp3-f1,Fe2,112.01,8.23782e-05,mol_l,-8,0,9
wp3-f1,Fe2,161.01,6.98424e-05,mol_l,-8,0,9
wp3-f1,Fe2,224.04,7.34241e-05,mol_l,-8,0,9
wp3-f1,Fe2,280.01,7.34241e-05,mol_l,-8,0,9
wp3-f1,Fe2,336.02,7.34241e-05,mol_l,-8,0,9
wp3-f1,Fe2,455.02,7.87966e-05,mol_l,-8,0,9
wp3-f1,Fe2,518.02,7.16332e-05,mol_l,-8,0,9
wp3-f1,Fe2,700.02,7.70057e-05,mol_l,-8,0,9
wp3-f2,Fe2,0.0,0.000103868,mol_l,-8,0,7
wp3-f2,Fe2,2.06,0.000102077,mol_l,-8,0,7
wp3-f2,Fe2,6.14,6.44699e-05,mol_l,-8,0,7
wp3-f2,Fe2,10.04,3.2235e-05,mol_l,-8,0,7
wp3-f2,Fe2,14.1,1.54011e-05,mol_l,-8,0,7
wp3-f2,Fe2,21.05,3.40258e-06,mol_l,-8,0,7
wp3-f2,Fe2,27.98,1.61175e-06,mol_l,-8,0,7
wp3-f2,Fe2,57.14,7.16332e-07,mol_l,-8,0,7
wp3-f2,Fe2,84.04,7.16332e-07,mol_l,-8,0,7
wp3-f2,Fe2,112.02,2.68625e-07,mol_l,-8,0,7
wp3-f2,Fe2,161.06,2.68625e-07,mol_l,-8,0,7
wp3-f2,Fe2,224.05,2.68625e-07,mol_l,-8,0,7
wp3-f2,Fe2,280.05,2.68625e-07,mol_l,-8,0,7
wp3-f2,Fe2,336.05,2.68625e-07,mol_l,-8,0,7
wp3-f2,Fe2,455.04,5.37249e-07,mol_l,-8,0,7
wp3-f2,Fe2,518.05,5.37249e-07,mol_l,-8,0,7
wp3-f2,Fe2,574.04,5.37249e-07,mol_l,-8,0,7
wp3-f2,Fe2,644.05,5.37249e-07,mol_l,-8,0,7
wp3-f2,Fe2,700.05,5.37249e-07,mol_l,-8,0,7
wp3-f2,Fe2,756.01,5.37249e-07,mol_l,-8,0,7
wp3-f2,Fe2,826.0,5.37249e-07,mol_l,-8,0,7
wp3-f3,Fe2,0.0,0.000121777,mol_l,-8,0,4
wp3-f3,Fe2,2.06,0.000114613,mol_l,-8,0,4
wp3-f3,Fe2,6.13,5.55158e-05,mol_l,-8,0,4
wp3-f3,Fe2,10.02,3.40258e-05,mol_l,-8,0,4
wp3-f3,Fe2,14.1,1.70129e-05,mol_l,-8,0,4
wp3-f3,Fe2,21.02,4.65616e-06,mol_l,-8,0,4
wp3-f3,Fe2,27.97,2.68625e-06,mol_l,-8,0,4
wp3-f3,Fe2,35.05,1.61175e-06,mol_l,-8,0,4
wp3-f3,Fe2,42.05,1.25358e-06,mol_l,-8,0,4
wp3-f3,Fe2,57.14,5.37249e-07,mol_l,-8,0,4
wp3-f3,Fe2,70.05,7.16332e-07,mol_l,-8,0,4
wp3-f3,Fe2,84.02,5.37249e-07,mol_l,-8,0,4
wp3-f3,Fe2,98.05,8.95415e-07,mol_l,-8,0,4
wp3-f3,Fe2,112.02,2.68625e-07,mol_l,-8,0,4
wp3-f3,Fe2,126.06,2.68625e-07,mol_l,-8,0,4
wp3-f3,Fe2,140.0,2.68625e-07,mol_l,-8,0,4
wp3-f3,Fe2,161.04,2.68625e-07,mol_l,-8,0,4
wp3-f3,Fe2,196.02,2.68625e-07,mol_l,-8,0,4
wp3-f3,Fe2,224.05,2.68625e-07,mol_l,-8,0,4
wp3-f3,Fe2,252.02,2.68625e-07,mol_l,-8,0,4
wp3-f3,Fe2,280.02,2.68625e-07,mol_l,-8,0,4
wp3-f3,Fe2,308.06,2.68625e-07,mol_l,-8,0,4
wp3-f3,Fe2,336.05,2.68625e-07,mol_l,-8,0,4
wp3-f3,Fe2,364.05,2.68625e-07,mol_l,-8,0,4
wp3-f3,Fe2,419.01,5.37249e-07,mol_l,-8,0,4
wp3-f3,Fe2,490.02,5.37249e-07,mol_l,-8,0,4
wp3-f3,Fe2,518.05,5.37249e-07,mol_l,-8,0,4
wp3-f3,Fe2,574.02,5.37249e-07,mol_l,-8,0,4
wp3-f3,Fe2,618.01,5.37249e-07,mol_l,-8,0,4
wp3-f3,Fe2,617.98,5.37249e-07,mol_l,-8,0,4
wp3-f3,Fe2,644.05,5.37249e-07,mol_l,-8,0,4
